onset	duration	sample	trial_type	response_time	stim_file	value	HED
437.0927066396	n/a	109287	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
437.5526526644	n/a	109402	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
437.8366193406	n/a	109473	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
438.2125752217	n/a	109567	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
438.9364902694	n/a	109748	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
439.7403959301	n/a	109949	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
440.4843086310	n/a	110135	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
440.7282800007	n/a	110196	3	n/a	n/a	31	Event/Category/Experimental stimulus/Instruction, Event/Label/HEAR cue Shift, Event/Description/A 200-ms word 'Hear' to instruct subjects to attend to the auditory modality., Action/Attend, Attribute/Intended effect, Attribute/Language/Family/Latin/English, Attribute/Language/Unit/Word/Hear, Event/Duration/200 milliseconds, Participant/Effect/Cognitive/Cue, Sensory presentation/Visual/Rendering type/Screen/2D
441.2322208626	n/a	110322	3	n/a	n/a	314	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget unattended, Event/Description/During the Shift Condition Block with Hear cue where subject ignores to the dark blue 8.4 cm2 filled square., Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
441.6321739276	n/a	110422	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
441.8401495214	n/a	110474	3	n/a	n/a	37	Event/Category/Experimental stimulus, Event/Label/Auditory Target attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 550-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/550 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
442.3880852205	n/a	110611	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
442.5560655078	n/a	110653	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
442.9960138793	n/a	110763	3	n/a	n/a	37	Event/Category/Experimental stimulus, Event/Label/Auditory Target attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 550-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/550 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
443.5079538026	n/a	110891	3	n/a	n/a	314	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget unattended, Event/Description/During the Shift Condition Block with Hear cue where subject ignores to the dark blue 8.4 cm2 filled square., Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
443.6119415995	n/a	110917	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
443.9399031128	n/a	110999	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
444.6198233233	n/a	111169	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
445.1157651240	n/a	111293	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
445.3637360243	n/a	111355	3	n/a	n/a	32	Event/Category/Experimental stimulus/Instruction, Event/Label/LOOK cue Shift, Event/Description/A 200-ms word 'Look' to instruct subjects to attend to the visual modality., Action/Attend, Attribute/Intended effect, Attribute/Language/Family/Latin/English, Attribute/Language/Unit/Word/Look, Event/Duration/200 milliseconds, Participant/Effect/Cognitive/Cue, Sensory presentation/Visual/Rendering type/Screen/2D
445.7596895586	n/a	111454	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
446.0676534187	n/a	111531	3	n/a	n/a	38	Event/Category/Experimental stimulus, Event/Label/Visual Target attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the light blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Light, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake
446.4236116466	n/a	111620	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
446.4796050757	n/a	111634	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
447.1915215314	n/a	111812	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
447.9194361098	n/a	111994	3	n/a	n/a	38	Event/Category/Experimental stimulus, Event/Label/Visual Target attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the light blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Light, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake
448.2353990311	n/a	112073	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
448.3033910522	n/a	112090	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
448.9513150175	n/a	112252	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
449.5312469618	n/a	112397	3	n/a	n/a	38	Event/Category/Experimental stimulus, Event/Label/Visual Target attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the light blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Light, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake
449.9671958027	n/a	112506	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
450.1391756206	n/a	112549	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
450.7990981779	n/a	112714	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
451.5990043080	n/a	112914	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
451.9669611278	n/a	113006	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
452.7388705433	n/a	113199	3	n/a	n/a	31	Event/Category/Experimental stimulus/Instruction, Event/Label/HEAR cue Shift, Event/Description/A 200-ms word 'Hear' to instruct subjects to attend to the auditory modality., Action/Attend, Attribute/Intended effect, Attribute/Language/Family/Latin/English, Attribute/Language/Unit/Word/Hear, Event/Duration/200 milliseconds, Participant/Effect/Cognitive/Cue, Sensory presentation/Visual/Rendering type/Screen/2D
453.2148146906	n/a	113318	3	n/a	n/a	314	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget unattended, Event/Description/During the Shift Condition Block with Hear cue where subject ignores to the dark blue 8.4 cm2 filled square., Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
453.5067804281	n/a	113391	3	n/a	n/a	37	Event/Category/Experimental stimulus, Event/Label/Auditory Target attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 550-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/550 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
453.7587508591	n/a	113454	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
454.0707142498	n/a	113532	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
454.3546809260	n/a	113603	3	n/a	n/a	314	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget unattended, Event/Description/During the Shift Condition Block with Hear cue where subject ignores to the dark blue 8.4 cm2 filled square., Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
454.7266372764	n/a	113696	3	n/a	n/a	310	Event/Category/Experimental stimulus, Event/Label/Visual Target unattended, Event/Description/During the Shift Condition Block with Hear cue where subject ignores to the light blue 8.4 cm2 filled square., Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Light, Item/2D shape/Rectangle/Square, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
454.9506109928	n/a	113752	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
455.5945354275	n/a	113913	3	n/a	n/a	37	Event/Category/Experimental stimulus, Event/Label/Auditory Target attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 550-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/550 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
455.9144978795	n/a	113993	3	n/a	n/a	314	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget unattended, Event/Description/During the Shift Condition Block with Hear cue where subject ignores to the dark blue 8.4 cm2 filled square., Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
456.0464823910	n/a	114026	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
456.3224500059	n/a	114095	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
456.6664096418	n/a	114181	3	n/a	n/a	37	Event/Category/Experimental stimulus, Event/Label/Auditory Target attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 550-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/550 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
457.2223444022	n/a	114320	3	n/a	n/a	3201	Event/Category/Participant response, Event/Label/Button Press Shift, Event/Description/The subject presses a button in response to detecting the target in the specific modality he or she is attending to., Action/Button press
457.4663157718	n/a	114381	3	n/a	n/a	314	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget unattended, Event/Description/During the Shift Condition Block with Hear cue where subject ignores to the dark blue 8.4 cm2 filled square., Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
457.7982768158	n/a	114464	3	n/a	n/a	311	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget attended, Event/Description/During the Shift Condition Block with Hear cue where subject attends to the 100-ms 500-Hz sine wave tone played., Action/Attend, Attribute/Intended effect, Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Auditory, Participant/State/Level of consciousness/Awake
458.0062524096	n/a	114516	3	n/a	n/a	32	Event/Category/Experimental stimulus/Instruction, Event/Label/LOOK cue Shift, Event/Description/A 200-ms word 'Look' to instruct subjects to attend to the visual modality., Action/Attend, Attribute/Intended effect, Attribute/Language/Family/Latin/English, Attribute/Language/Unit/Word/Look, Event/Duration/200 milliseconds, Participant/Effect/Cognitive/Cue, Sensory presentation/Visual/Rendering type/Screen/2D
458.5261913941	n/a	114646	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
458.8941482140	n/a	114738	3	n/a	n/a	39	Event/Category/Experimental stimulus, Event/Label/Auditory Target unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 550-Hz sine wave tone played., Attribute/Auditory/Frequency/550 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
459.2861022177	n/a	114836	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
459.7580468344	n/a	114954	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
460.0300149186	n/a	115022	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
460.2699867576	n/a	115082	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
460.9819032134	n/a	115260	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
461.4298506462	n/a	115372	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
461.9457901001	n/a	115501	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
462.1577652245	n/a	115554	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
462.9136765174	n/a	115743	3	n/a	n/a	313	Event/Category/Experimental stimulus, Event/Label/Auditory Nontarget unattended, Event/Description/During the Shift Condition Block with Look cue where subject ignores to the 100-ms 500-Hz sine wave tone played., Attribute/Auditory/Frequency/500 Hz, Attribute/Auditory/Loudness/63 dB, Sensory presentation/Auditory/Tone, Event/Duration/100 milliseconds, Participant/State/Level of consciousness/Awake
463.2976314598	n/a	115839	3	n/a	n/a	312	Event/Category/Experimental stimulus, Event/Label/Visual Nontarget attended, Event/Description/During the Shift Condition Block with Look cue where subject attends to the dark blue 8.4 cm2 filled square., Action/Attend, Attribute/Intended effect, Attribute/Size/Area/8.4 cm2, Attribute/Visual/Color/Blue, Attribute/Visual/Color/Dark, Item/2D shape/Rectangle/Square, Participant/Effect/Cognitive/Non-target, Participant/State/Attention/Visual, Participant/State/Level of consciousness/Awake, Sensory presentation/Visual/Rendering type/Screen/2D
